na_sales,eu_sales,jp_sales,other_sales,global_sales,platform,KMeans_Label
0.0,0.0,0.11,0.0,0.11,GC,2
0.08,0.02,0.0,0.0,0.11,XB,1
0.09,0.01,0.0,0.01,0.11,PS3,0
0.0,0.0,0.11,0.0,0.11,SAT,0
0.0,0.09,0.0,0.02,0.11,PS4,0
0.08,0.01,0.01,0.01,0.11,Wii,1
0.08,0.02,0.0,0.0,0.11,GC,2
0.08,0.02,0.0,0.01,0.11,DS,2
0.08,0.02,0.0,0.0,0.11,GC,2
0.05,0.01,0.04,0.01,0.11,PS3,0
0.1,0.0,0.0,0.01,0.11,X360,1
0.09,0.01,0.0,0.01,0.11,PSP,0
0.05,0.04,0.0,0.01,0.11,PS2,0
0.01,0.09,0.0,0.01,0.11,PSP,0
0.0,0.0,0.11,0.0,0.11,3DS,2
0.08,0.02,0.0,0.01,0.11,Wii,1
0.08,0.02,0.0,0.0,0.11,XB,1
0.09,0.01,0.0,0.01,0.11,X360,1
0.1,0.0,0.0,0.01,0.11,X360,1
0.06,0.04,0.0,0.01,0.11,X360,1
0.08,0.02,0.0,0.01,0.11,Wii,1
0.08,0.02,0.0,0.0,0.11,GC,2
0.0,0.0,0.11,0.0,0.11,NES,0
0.03,0.06,0.0,0.02,0.11,PS4,0
0.06,0.04,0.0,0.01,0.11,PS,0
0.0,0.0,0.11,0.0,0.11,PSP,0
0.08,0.02,0.0,0.01,0.11,X360,1
0.0,0.03,0.06,0.01,0.11,PSP,0
0.06,0.03,0.0,0.02,0.11,PS3,0
0.06,0.04,0.0,0.01,0.11,PS,0
0.06,0.04,0.0,0.01,0.11,WiiU,1
0.06,0.03,0.0,0.01,0.11,XOne,1
0.0,0.0,0.11,0.0,0.11,DS,2
0.0,0.0,0.11,0.0,0.11,SNES,1
0.1,0.0,0.0,0.01,0.11,PSP,0
0.1,0.0,0.0,0.01,0.11,WiiU,1
0.0,0.0,0.1,0.01,0.11,PS,0
0.01,0.0,0.09,0.01,0.11,PS,0
0.1,0.0,0.0,0.01,0.11,Wii,1
0.09,0.01,0.0,0.01,0.11,DS,2
0.05,0.04,0.0,0.01,0.11,PS2,0
0.08,0.0,0.01,0.01,0.11,DS,2
0.0,0.08,0.0,0.02,0.11,PC,0
0.0,0.0,0.1,0.01,0.11,PS,0
0.08,0.02,0.0,0.0,0.11,GC,2
0.05,0.01,0.04,0.01,0.11,3DS,2
0.0,0.08,0.0,0.02,0.11,PC,0
0.0,0.0,0.1,0.01,0.11,PS,0
0.0,0.04,0.06,0.01,0.11,3DS,2
0.04,0.06,0.0,0.01,0.11,X360,1
0.1,0.0,0.0,0.01,0.11,PS3,0
0.1,0.0,0.0,0.01,0.11,DS,2
0.07,0.03,0.0,0.01,0.11,Wii,1
0.0,0.0,0.11,0.0,0.11,DC,2
0.0,0.0,0.11,0.0,0.11,DS,2
0.06,0.04,0.0,0.01,0.11,PS,0
0.0,0.0,0.11,0.0,0.11,PS2,0
0.09,0.01,0.0,0.01,0.11,DS,2
0.01,0.01,0.09,0.01,0.11,PS,0
0.05,0.04,0.0,0.01,0.11,PS2,0
0.1,0.0,0.0,0.01,0.11,PSP,0
0.0,0.0,0.11,0.0,0.11,3DS,2
0.07,0.03,0.0,0.01,0.11,PS3,0
0.06,0.0,0.03,0.02,0.11,PSV,0
0.04,0.01,0.04,0.02,0.11,PSV,0
0.0,0.0,0.11,0.0,0.11,PSP,0
0.06,0.04,0.0,0.01,0.11,WiiU,1
0.0,0.0,0.11,0.0,0.11,PSP,0
0.03,0.02,0.05,0.01,0.11,PS,0
0.0,0.07,0.02,0.02,0.11,PSV,0
0.0,0.08,0.0,0.02,0.11,PS3,0
0.06,0.04,0.0,0.01,0.11,Wii,1
0.0,0.0,0.11,0.0,0.11,PSP,0
0.05,0.04,0.01,0.01,0.11,Wii,1
0.08,0.03,0.0,0.0,0.11,GBA,2
0.09,0.0,0.0,0.01,0.1,X360,1
0.0,0.0,0.1,0.0,0.1,Wii,1
0.1,0.0,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,SNES,1
0.0,0.0,0.1,0.0,0.1,DS,2
0.05,0.04,0.0,0.01,0.1,PS2,0
0.07,0.0,0.03,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,PS2,0
0.1,0.0,0.0,0.01,0.1,DS,2
0.09,0.01,0.0,0.01,0.1,PS3,0
0.09,0.01,0.0,0.01,0.1,Wii,1
0.0,0.0,0.1,0.0,0.1,PSP,0
0.0,0.0,0.1,0.0,0.1,PSP,0
0.08,0.02,0.0,0.0,0.1,XB,1
0.02,0.07,0.0,0.02,0.1,PS3,0
0.0,0.0,0.1,0.0,0.1,PS3,0
0.0,0.0,0.1,0.0,0.1,DS,2
0.09,0.0,0.0,0.01,0.1,PSP,0
0.1,0.0,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,GC,2
0.08,0.02,0.0,0.0,0.1,XB,1
0.05,0.04,0.0,0.01,0.1,PS2,0
0.0,0.0,0.1,0.0,0.1,PSV,0
0.08,0.02,0.0,0.0,0.1,XB,1
0.08,0.02,0.0,0.0,0.1,XB,1
0.08,0.01,0.0,0.01,0.1,DS,2
0.08,0.02,0.0,0.0,0.1,XB,1
0.0,0.09,0.0,0.01,0.1,Wii,1
0.0,0.0,0.1,0.0,0.1,Wii,1
0.0,0.09,0.0,0.01,0.1,Wii,1
0.07,0.03,0.0,0.0,0.1,GBA,2
0.1,0.0,0.0,0.01,0.1,X360,1
0.02,0.02,0.06,0.01,0.1,PS2,0
0.05,0.04,0.0,0.02,0.1,PSV,0
0.05,0.04,0.0,0.01,0.1,PS2,0
0.0,0.0,0.1,0.0,0.1,DS,2
0.09,0.0,0.01,0.01,0.1,DS,2
0.1,0.0,0.0,0.01,0.1,PS3,0
0.09,0.01,0.0,0.01,0.1,X360,1
0.08,0.02,0.0,0.0,0.1,GC,2
0.0,0.08,0.0,0.02,0.1,PC,0
0.08,0.02,0.0,0.0,0.1,GC,2
0.09,0.01,0.0,0.01,0.1,PS3,0
0.05,0.04,0.0,0.01,0.1,PS2,0
0.06,0.03,0.0,0.01,0.1,PS3,0
0.05,0.03,0.0,0.02,0.1,PS3,0
0.0,0.0,0.1,0.0,0.1,N64,2
0.1,0.0,0.0,0.01,0.1,Wii,1
0.0,0.0,0.1,0.0,0.1,PSP,0
0.1,0.0,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,PS3,0
0.09,0.01,0.0,0.01,0.1,Wii,1
0.1,0.0,0.0,0.01,0.1,PSP,0
0.1,0.0,0.0,0.01,0.1,DS,2
0.05,0.04,0.0,0.01,0.1,DS,2
0.1,0.0,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,3DS,2
0.0,0.03,0.07,0.01,0.1,PSP,0
0.09,0.0,0.0,0.01,0.1,Wii,1
0.05,0.04,0.0,0.01,0.1,PS2,0
0.0,0.08,0.0,0.02,0.1,PC,0
0.06,0.04,0.0,0.01,0.1,Wii,1
0.02,0.07,0.0,0.01,0.1,X360,1
0.1,0.0,0.0,0.01,0.1,PS3,0
0.02,0.01,0.07,0.0,0.1,PS2,0
0.09,0.0,0.0,0.01,0.1,X360,1
0.06,0.04,0.0,0.01,0.1,PS,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.07,0.03,0.0,0.0,0.1,GBA,2
0.02,0.06,0.0,0.02,0.1,PS3,0
0.07,0.03,0.0,0.0,0.1,GBA,2
0.05,0.04,0.0,0.01,0.1,PS2,0
0.0,0.0,0.1,0.0,0.1,PSP,0
0.09,0.0,0.0,0.01,0.1,Wii,1
0.1,0.0,0.0,0.01,0.1,DS,2
0.09,0.0,0.0,0.01,0.1,PSP,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.04,0.05,0.0,0.01,0.1,XOne,1
0.08,0.02,0.0,0.0,0.1,XB,1
0.08,0.01,0.0,0.01,0.1,X360,1
0.05,0.04,0.0,0.01,0.1,PS2,0
0.06,0.04,0.0,0.01,0.1,PS,0
0.0,0.0,0.1,0.01,0.1,PS,0
0.0,0.0,0.1,0.0,0.1,3DS,2
0.06,0.03,0.0,0.01,0.1,Wii,1
0.08,0.01,0.0,0.01,0.1,DS,2
0.09,0.0,0.0,0.01,0.1,PS3,0
0.0,0.01,0.09,0.0,0.1,PS4,0
0.0,0.0,0.1,0.0,0.1,DS,2
0.08,0.02,0.0,0.0,0.1,XB,1
0.0,0.0,0.1,0.0,0.1,DC,2
0.04,0.05,0.0,0.01,0.1,Wii,1
0.0,0.0,0.1,0.0,0.1,PSP,0
0.06,0.04,0.0,0.01,0.1,PS,0
0.08,0.01,0.0,0.01,0.1,DS,2
0.09,0.0,0.0,0.01,0.1,PSP,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.0,0.1,0.0,0.0,0.1,DS,2
0.06,0.04,0.0,0.01,0.1,PS,0
0.0,0.0,0.1,0.0,0.1,DC,2
0.05,0.0,0.04,0.01,0.1,PSP,0
0.1,0.0,0.0,0.01,0.1,Wii,1
0.09,0.0,0.0,0.01,0.1,PSP,0
0.0,0.0,0.1,0.0,0.1,Wii,1
0.0,0.0,0.1,0.0,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,Wii,1
0.09,0.0,0.0,0.01,0.1,DS,2
0.05,0.04,0.0,0.01,0.1,Wii,1
0.06,0.02,0.02,0.0,0.1,GC,2
0.04,0.03,0.02,0.01,0.1,PS2,0
0.03,0.06,0.0,0.01,0.1,XOne,1
0.0,0.0,0.1,0.0,0.1,DS,2
0.09,0.0,0.0,0.01,0.1,DS,2
0.05,0.04,0.0,0.02,0.1,PS3,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.08,0.02,0.0,0.0,0.1,GC,2
0.09,0.01,0.0,0.01,0.1,X360,1
0.07,0.02,0.0,0.01,0.1,X360,1
0.08,0.0,0.02,0.01,0.1,DS,2
0.0,0.1,0.0,0.0,0.1,PS3,0
0.05,0.04,0.0,0.01,0.1,PS2,0
0.0,0.0,0.1,0.0,0.1,PSP,0
0.05,0.04,0.0,0.01,0.1,PC,0
0.02,0.02,0.05,0.01,0.1,PS2,0
0.0,0.0,0.1,0.0,0.1,DS,2
0.03,0.06,0.0,0.01,0.1,X360,1
0.08,0.01,0.0,0.01,0.1,PS3,0
0.07,0.0,0.01,0.02,0.1,PS4,0
0.05,0.04,0.0,0.01,0.1,PS2,0
0.06,0.04,0.0,0.01,0.1,PS,0
0.09,0.0,0.0,0.01,0.1,Wii,1
0.08,0.02,0.0,0.0,0.1,GC,2
0.0,0.0,0.1,0.0,0.1,Wii,1
0.08,0.01,0.0,0.01,0.1,X360,1
0.0,0.0,0.1,0.0,0.1,SAT,0
0.0,0.1,0.0,0.01,0.1,PC,0
0.07,0.02,0.0,0.02,0.1,PSP,0
0.06,0.04,0.0,0.01,0.1,PS,0
0.06,0.0,0.03,0.0,0.1,DS,2
0.06,0.04,0.0,0.01,0.1,PS,0
0.07,0.02,0.0,0.01,0.1,PC,0
0.09,0.0,0.0,0.01,0.1,X360,1
0.09,0.0,0.0,0.01,0.1,DS,2
0.04,0.03,0.01,0.01,0.1,PS3,0
0.05,0.04,0.0,0.01,0.1,PS2,0
0.0,0.0,0.1,0.0,0.1,PSV,0
0.0,0.09,0.0,0.01,0.1,DS,2
0.09,0.01,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,SAT,0
0.07,0.03,0.0,0.0,0.1,GBA,2
0.08,0.01,0.0,0.01,0.1,XOne,1
0.07,0.01,0.02,0.01,0.1,X360,1
0.0,0.0,0.1,0.0,0.1,PSP,0
0.06,0.04,0.0,0.01,0.1,PS,0
0.09,0.0,0.0,0.01,0.1,Wii,1
0.03,0.02,0.04,0.01,0.1,PS,0
0.08,0.02,0.0,0.0,0.1,XB,1
0.08,0.0,0.01,0.01,0.1,Wii,1
0.09,0.01,0.0,0.01,0.1,Wii,1
0.08,0.02,0.0,0.01,0.1,X360,1
0.09,0.0,0.0,0.01,0.1,X360,1
0.0,0.0,0.1,0.0,0.1,GBA,2
0.08,0.02,0.0,0.0,0.1,N64,2
0.08,0.02,0.0,0.0,0.1,N64,2
0.08,0.02,0.0,0.0,0.1,N64,2
0.05,0.0,0.05,0.01,0.1,PS3,0
0.08,0.02,0.0,0.0,0.1,N64,2
0.08,0.02,0.0,0.0,0.1,N64,2
0.08,0.02,0.0,0.0,0.1,N64,2
0.0,0.0,0.05,0.05,0.1,N64,2
0.08,0.02,0.0,0.0,0.1,N64,2
0.09,0.0,0.0,0.01,0.1,PS3,0
0.08,0.02,0.0,0.01,0.1,PC,0
0.0,0.09,0.0,0.01,0.1,DS,2
0.07,0.03,0.0,0.0,0.1,GBA,2
0.0,0.04,0.04,0.01,0.1,PS3,0
0.05,0.04,0.0,0.01,0.1,PC,0
0.09,0.0,0.0,0.01,0.1,PSP,0
0.07,0.02,0.0,0.0,0.1,XB,1
0.06,0.03,0.0,0.02,0.1,PS3,0
0.01,0.02,0.06,0.01,0.1,PS4,0
0.07,0.02,0.0,0.01,0.1,3DS,2
0.07,0.02,0.0,0.0,0.1,XB,1
0.0,0.0,0.1,0.0,0.1,DS,2
0.07,0.03,0.0,0.0,0.1,XB,1
0.09,0.0,0.0,0.01,0.1,PS3,0
0.07,0.02,0.0,0.0,0.1,XB,1
0.07,0.02,0.0,0.0,0.1,XB,1
0.0,0.0,0.1,0.0,0.1,PS3,0
0.0,0.0,0.09,0.01,0.1,PS,0
0.0,0.0,0.1,0.0,0.1,PS4,0
0.0,0.03,0.06,0.0,0.1,Wii,1
0.08,0.01,0.0,0.01,0.1,Wii,1
0.07,0.02,0.0,0.0,0.1,XB,1
0.05,0.03,0.0,0.01,0.1,PS3,0
0.0,0.0,0.1,0.0,0.1,SAT,0
0.04,0.04,0.0,0.02,0.1,PS3,0
0.08,0.01,0.0,0.01,0.1,DS,2
0.07,0.02,0.0,0.0,0.1,XB,1
0.0,0.0,0.1,0.0,0.1,SNES,1
0.0,0.0,0.1,0.0,0.1,PSP,0
0.06,0.03,0.0,0.01,0.1,X360,1
0.08,0.01,0.0,0.01,0.1,X360,1
0.01,0.08,0.0,0.02,0.1,PC,0
0.08,0.01,0.0,0.01,0.1,PC,0
0.07,0.02,0.0,0.01,0.1,X360,1
0.0,0.09,0.0,0.01,0.1,PC,0
0.07,0.02,0.0,0.01,0.1,Wii,1
0.0,0.0,0.1,0.0,0.1,PSV,0
0.0,0.0,0.1,0.0,0.1,PS2,0
0.09,0.0,0.0,0.01,0.1,3DS,2
0.06,0.03,0.0,0.01,0.1,DS,2
0.04,0.05,0.0,0.01,0.1,XOne,1
0.08,0.02,0.0,0.0,0.1,GC,2
0.0,0.0,0.1,0.0,0.1,SAT,0
0.03,0.04,0.01,0.01,0.1,X360,1
0.07,0.02,0.0,0.01,0.1,X360,1
0.09,0.0,0.0,0.01,0.1,DS,2
0.05,0.03,0.0,0.01,0.1,X360,1
0.08,0.01,0.0,0.01,0.1,DS,2
0.08,0.01,0.0,0.01,0.1,Wii,1
0.0,0.08,0.0,0.01,0.1,PC,0
0.0,0.0,0.1,0.0,0.1,GBA,2
0.09,0.0,0.0,0.01,0.1,Wii,1
0.05,0.04,0.0,0.01,0.1,X360,1
0.05,0.04,0.0,0.01,0.1,PS,0
0.0,0.08,0.0,0.01,0.1,PS4,0
0.09,0.0,0.0,0.01,0.1,Wii,1
0.05,0.04,0.0,0.01,0.1,3DS,2
0.08,0.01,0.0,0.01,0.1,DS,2
0.0,0.09,0.0,0.01,0.1,PC,0
0.09,0.0,0.0,0.01,0.1,3DS,2
0.08,0.0,0.0,0.01,0.1,PSP,0
0.07,0.02,0.0,0.0,0.1,XB,1
0.05,0.04,0.0,0.01,0.1,PS,0
0.06,0.03,0.0,0.01,0.1,3DS,2
0.05,0.0,0.03,0.01,0.1,PSP,0
0.1,0.0,0.0,0.0,0.1,DS,2
0.02,0.07,0.0,0.01,0.1,X360,1
0.0,0.0,0.09,0.01,0.1,PS,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,SNES,1
0.0,0.0,0.09,0.0,0.1,GBA,2
0.09,0.0,0.0,0.01,0.1,X360,1
0.09,0.0,0.0,0.01,0.1,Wii,1
0.07,0.02,0.0,0.01,0.1,XOne,1
0.0,0.0,0.1,0.0,0.1,PS2,0
0.0,0.0,0.09,0.01,0.1,PS,0
0.02,0.06,0.0,0.01,0.1,PC,0
0.01,0.01,0.07,0.01,0.1,PS,0
0.09,0.0,0.0,0.01,0.1,PSP,0
0.08,0.0,0.0,0.01,0.1,Wii,1
0.09,0.0,0.0,0.01,0.1,X360,1
0.09,0.0,0.0,0.01,0.1,DS,2
0.05,0.04,0.0,0.01,0.1,PS,0
0.0,0.0,0.1,0.0,0.1,PSV,0
0.0,0.05,0.03,0.02,0.1,PSV,0
0.0,0.0,0.09,0.01,0.1,PS,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.05,0.02,0.03,0.0,0.1,GBA,2
0.06,0.02,0.0,0.01,0.1,Wii,1
0.0,0.08,0.0,0.02,0.1,PS3,0
0.05,0.03,0.0,0.01,0.1,PC,0
0.04,0.05,0.0,0.01,0.1,Wii,1
0.07,0.03,0.0,0.0,0.1,GBA,2
0.0,0.0,0.09,0.0,0.1,GC,2
0.05,0.02,0.02,0.0,0.1,XB,1
0.08,0.0,0.0,0.01,0.1,DS,2
0.08,0.01,0.0,0.01,0.1,PSP,0
0.07,0.0,0.02,0.01,0.1,DS,2
0.07,0.02,0.0,0.01,0.1,3DS,2
0.01,0.08,0.0,0.01,0.1,3DS,2
0.05,0.02,0.02,0.01,0.1,PS4,0
0.09,0.0,0.0,0.01,0.1,DS,2
0.05,0.04,0.0,0.01,0.1,DS,2
0.0,0.0,0.1,0.0,0.1,3DS,2
0.07,0.02,0.0,0.01,0.1,X360,1
0.06,0.03,0.0,0.01,0.1,XOne,1
0.09,0.0,0.0,0.01,0.1,PSP,0
0.01,0.06,0.0,0.02,0.1,PC,0
0.05,0.04,0.0,0.01,0.09,PS2,0
0.0,0.0,0.09,0.0,0.09,DS,2
0.07,0.02,0.0,0.0,0.09,XB,1
0.0,0.08,0.0,0.01,0.09,X360,1
0.0,0.0,0.09,0.0,0.09,PSV,0
0.0,0.0,0.09,0.01,0.09,PS,0
0.09,0.0,0.0,0.01,0.09,Wii,1
0.05,0.04,0.0,0.01,0.09,PS,0
0.0,0.0,0.09,0.0,0.09,PSP,0
0.07,0.02,0.0,0.0,0.09,GC,2
0.0,0.0,0.09,0.0,0.09,3DS,2
0.0,0.0,0.09,0.0,0.09,PS2,0
0.0,0.0,0.09,0.0,0.09,DS,2
0.09,0.0,0.0,0.01,0.09,Wii,1
0.09,0.0,0.0,0.01,0.09,X360,1
0.07,0.02,0.0,0.0,0.09,XB,1
0.0,0.08,0.0,0.02,0.09,PC,0
0.05,0.04,0.0,0.01,0.09,PS2,0
0.09,0.0,0.0,0.01,0.09,Wii,1
0.0,0.07,0.0,0.02,0.09,PC,0
0.05,0.03,0.0,0.01,0.09,PS3,0
0.0,0.08,0.0,0.01,0.09,PC,0
0.07,0.02,0.0,0.01,0.09,PC,0
0.07,0.02,0.0,0.0,0.09,GC,2
0.0,0.07,0.0,0.02,0.09,PS3,0
0.08,0.01,0.0,0.01,0.09,X360,1
0.07,0.02,0.0,0.0,0.09,GC,2
0.0,0.0,0.09,0.0,0.09,PS4,0
0.07,0.02,0.0,0.0,0.09,XB,1
0.0,0.08,0.0,0.02,0.09,PC,0
0.07,0.02,0.0,0.0,0.09,XB,1
0.0,0.0,0.09,0.0,0.09,DS,2
0.07,0.02,0.0,0.0,0.09,XB,1
0.02,0.07,0.0,0.01,0.09,Wii,1
0.04,0.01,0.03,0.01,0.09,PS4,0
0.0,0.0,0.09,0.0,0.09,SAT,0
0.07,0.02,0.0,0.01,0.09,DS,2
0.05,0.04,0.0,0.01,0.09,PS,0
0.0,0.0,0.09,0.0,0.09,SNES,1
0.05,0.04,0.0,0.01,0.09,3DS,2
0.08,0.0,0.0,0.01,0.09,WiiU,1
0.02,0.02,0.04,0.01,0.09,PS2,0
0.09,0.0,0.0,0.01,0.09,PSP,0
0.08,0.0,0.0,0.01,0.09,PSP,0
0.07,0.02,0.0,0.0,0.09,GBA,2
0.09,0.0,0.0,0.01,0.09,X360,1
0.09,0.0,0.0,0.01,0.09,DS,2
0.05,0.04,0.0,0.01,0.09,PS2,0
0.05,0.04,0.0,0.01,0.09,PS2,0
0.05,0.04,0.0,0.01,0.09,PS2,0
0.06,0.03,0.0,0.01,0.09,X360,1
0.08,0.01,0.0,0.01,0.09,DS,2
0.0,0.0,0.09,0.0,0.09,SAT,0
0.02,0.06,0.0,0.01,0.09,X360,1
0.0,0.0,0.09,0.0,0.09,PSP,0
0.08,0.0,0.0,0.01,0.09,PSP,0
0.0,0.0,0.09,0.01,0.09,PS,0
0.08,0.0,0.0,0.01,0.09,PSP,0
0.05,0.03,0.0,0.01,0.09,WiiU,1
0.0,0.08,0.0,0.01,0.09,PS4,0
0.05,0.04,0.0,0.01,0.09,PS2,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.07,0.02,0.0,0.0,0.09,GC,2
0.0,0.0,0.09,0.0,0.09,SAT,0
0.05,0.04,0.0,0.01,0.09,PS2,0
0.07,0.02,0.0,0.01,0.09,DS,2
0.05,0.04,0.0,0.01,0.09,PS2,0
0.07,0.02,0.0,0.01,0.09,3DS,2
0.05,0.0,0.03,0.01,0.09,PSP,0
0.01,0.0,0.08,0.0,0.09,PS4,0
0.05,0.04,0.0,0.01,0.09,PS,0
0.0,0.01,0.08,0.0,0.09,PSP,0
0.07,0.01,0.0,0.01,0.09,Wii,1
0.07,0.02,0.0,0.0,0.09,GC,2
0.02,0.05,0.0,0.02,0.09,PSV,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.08,0.0,0.0,0.01,0.09,DS,2
0.0,0.0,0.09,0.0,0.09,DS,2
0.0,0.0,0.09,0.0,0.09,DS,2
0.05,0.04,0.0,0.01,0.09,PS2,0
0.09,0.0,0.0,0.01,0.09,3DS,2
0.08,0.01,0.0,0.01,0.09,DS,2
0.0,0.0,0.09,0.01,0.09,PS,0
0.0,0.08,0.0,0.01,0.09,Wii,1
0.07,0.02,0.0,0.0,0.09,GBA,2
0.06,0.02,0.0,0.01,0.09,Wii,1
0.01,0.06,0.0,0.01,0.09,PC,0
0.07,0.02,0.0,0.0,0.09,GBA,2
0.07,0.01,0.0,0.01,0.09,X360,1
0.06,0.02,0.0,0.01,0.09,PS3,0
0.0,0.07,0.0,0.02,0.09,PS3,0
0.07,0.01,0.0,0.01,0.09,DS,2
0.05,0.03,0.0,0.01,0.09,PS,0
0.08,0.0,0.0,0.01,0.09,PS3,0
0.08,0.01,0.0,0.01,0.09,DS,2
0.02,0.06,0.0,0.01,0.09,PC,0
0.08,0.0,0.0,0.01,0.09,PSP,0
0.08,0.01,0.0,0.01,0.09,PS3,0
0.01,0.07,0.0,0.01,0.09,PC,0
0.08,0.0,0.0,0.01,0.09,PSP,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.07,0.0,0.02,0.01,0.09,PSP,0
0.0,0.0,0.09,0.0,0.09,PS4,0
0.03,0.05,0.0,0.01,0.09,Wii,1
0.0,0.08,0.0,0.01,0.09,PS3,0
0.0,0.0,0.09,0.0,0.09,PS3,0
0.08,0.0,0.0,0.01,0.09,DS,2
0.05,0.03,0.0,0.01,0.09,PS,0
0.08,0.0,0.0,0.01,0.09,DS,2
0.06,0.02,0.0,0.01,0.09,X360,1
0.07,0.02,0.0,0.0,0.09,GBA,2
0.08,0.01,0.0,0.01,0.09,DS,2
0.08,0.0,0.0,0.01,0.09,PSP,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.07,0.01,0.0,0.01,0.09,Wii,1
0.0,0.0,0.09,0.01,0.09,PS,0
0.04,0.04,0.0,0.01,0.09,PS2,0
0.04,0.03,0.0,0.01,0.09,PS2,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.04,0.03,0.0,0.01,0.09,PS2,0
0.06,0.02,0.0,0.01,0.09,PS3,0
0.05,0.03,0.0,0.01,0.09,PS,0
0.08,0.0,0.0,0.01,0.09,PSP,0
0.06,0.01,0.01,0.01,0.09,PSP,0
0.05,0.04,0.0,0.01,0.09,3DS,2
0.05,0.03,0.0,0.01,0.09,PS,0
0.04,0.03,0.0,0.01,0.09,PS2,0
0.0,0.07,0.0,0.02,0.09,PC,0
0.07,0.02,0.0,0.0,0.09,XB,1
0.0,0.0,0.09,0.0,0.09,SAT,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.0,0.01,0.08,0.0,0.09,3DS,2
0.06,0.02,0.0,0.01,0.09,X360,1
0.06,0.02,0.0,0.02,0.09,PSP,0
0.0,0.0,0.09,0.0,0.09,DC,2
0.0,0.0,0.09,0.0,0.09,PS2,0
0.05,0.04,0.0,0.01,0.09,DS,2
0.04,0.03,0.0,0.01,0.09,PS2,0
0.07,0.01,0.0,0.01,0.09,PS3,0
0.09,0.0,0.0,0.01,0.09,DS,2
0.0,0.0,0.09,0.0,0.09,PS2,0
0.02,0.05,0.0,0.02,0.09,PSV,0
0.07,0.02,0.0,0.0,0.09,GBA,2
0.08,0.0,0.0,0.01,0.09,DS,2
0.01,0.01,0.07,0.0,0.09,3DS,2
0.09,0.0,0.0,0.0,0.09,Wii,1
0.08,0.0,0.0,0.01,0.09,Wii,1
0.06,0.02,0.0,0.01,0.09,PS3,0
0.07,0.01,0.0,0.01,0.09,DS,2
0.05,0.03,0.0,0.02,0.09,PSP,0
0.08,0.0,0.0,0.01,0.09,Wii,1
0.0,0.0,0.09,0.0,0.09,DS,2
0.08,0.0,0.0,0.01,0.09,X360,1
0.05,0.03,0.0,0.01,0.09,PS,0
0.08,0.0,0.01,0.01,0.09,DS,2
0.07,0.02,0.0,0.01,0.09,Wii,1
0.08,0.0,0.0,0.01,0.09,DS,2
0.06,0.02,0.0,0.0,0.09,GBA,2
0.0,0.0,0.09,0.0,0.09,Wii,1
0.05,0.0,0.04,0.0,0.09,DS,2
0.0,0.0,0.09,0.0,0.09,3DS,2
0.06,0.01,0.01,0.01,0.09,PS3,0
0.04,0.05,0.0,0.01,0.09,WiiU,1
0.06,0.02,0.0,0.01,0.09,X360,1
0.0,0.0,0.09,0.0,0.09,PSP,0
0.01,0.0,0.08,0.0,0.09,DS,2
0.0,0.0,0.09,0.0,0.09,PSP,0
0.08,0.0,0.0,0.01,0.09,X360,1
0.06,0.02,0.0,0.01,0.09,3DS,2
0.0,0.0,0.09,0.0,0.09,DS,2
0.01,0.06,0.0,0.02,0.09,PS3,0
0.07,0.02,0.0,0.0,0.09,N64,2
0.0,0.0,0.06,0.03,0.09,N64,2
0.03,0.01,0.05,0.0,0.09,SNES,1
0.07,0.02,0.0,0.0,0.09,N64,2
0.07,0.02,0.0,0.0,0.09,N64,2
0.07,0.02,0.0,0.0,0.09,N64,2
0.0,0.08,0.0,0.01,0.09,3DS,2
0.08,0.0,0.0,0.01,0.09,Wii,1
0.05,0.03,0.0,0.01,0.09,PS,0
0.06,0.02,0.0,0.0,0.09,GBA,2
0.01,0.06,0.0,0.02,0.09,PS3,0
0.08,0.0,0.0,0.01,0.09,Wii,1
0.0,0.0,0.09,0.0,0.09,SAT,0
0.0,0.0,0.09,0.0,0.09,PSP,0
0.07,0.0,0.01,0.01,0.09,PSP,0
0.0,0.0,0.08,0.01,0.09,PS,0
0.0,0.0,0.09,0.0,0.09,PSP,0
0.0,0.0,0.09,0.0,0.09,PS4,0
0.07,0.01,0.0,0.01,0.09,Wii,1
0.07,0.01,0.0,0.01,0.09,X360,1
